stock,date,price,approved
AAPL,12-02-2016,93.99,True
AAPL,16-02-2016,96.64,True
AAPL,17-02-2016,98.12,True
AAPL,18-02-2016,96.26,True
AAPL,19-02-2016,96.04,True
AAPL,22-02-2016,96.88,True
AAPL,23-02-2016,94.69,True
AAPL,24-02-2016,96.1,True
AAPL,25-02-2016,96.76,True
AAPL,26-02-2016,96.91,True
AAPL,29-02-2016,96.69,True
AAPL,01-03-2016,100.53,True
AAPL,02-03-2016,100.75,True
AAPL,03-03-2016,101.5,True
AAPL,04-03-2016,103.01,True
AAPL,07-03-2016,101.87,True
AAPL,08-03-2016,101.03,True
AAPL,09-03-2016,101.12,True
AAPL,10-03-2016,101.17,True
AAPL,11-03-2016,102.26,True
AAPL,14-03-2016,102.52,True
AAPL,15-03-2016,104.58,True
AAPL,16-03-2016,105.97,True
AAPL,17-03-2016,105.8,True
AAPL,18-03-2016,105.92,True
AAPL,21-03-2016,105.91,True
AAPL,22-03-2016,106.72,True
AAPL,23-03-2016,106.13,True
AAPL,24-03-2016,105.67,True
AAPL,28-03-2016,105.19,True
AAPL,29-03-2016,107.68,True
AAPL,30-03-2016,109.56,True
AAPL,31-03-2016,108.99,True
AAPL,01-04-2016,109.99,True
AAPL,04-04-2016,111.12,True
AAPL,05-04-2016,109.81,True
AAPL,06-04-2016,110.96,True
AAPL,07-04-2016,108.54,True
AAPL,08-04-2016,108.66,True
AAPL,11-04-2016,109.02,True
AAPL,12-04-2016,110.44,True
AAPL,13-04-2016,112.04,True
AAPL,14-04-2016,112.1,True
AAPL,15-04-2016,109.85,True
AAPL,18-04-2016,107.48,True
AAPL,19-04-2016,106.91,True
AAPL,20-04-2016,107.13,True
AAPL,21-04-2016,105.97,True
AAPL,22-04-2016,105.68,True
AAPL,25-04-2016,105.08,True
AAPL,26-04-2016,104.35,True
AAPL,27-04-2016,97.82,True
AAPL,28-04-2016,94.83,True
AAPL,29-04-2016,93.74,True
AAPL,02-05-2016,93.64,True
AAPL,03-05-2016,95.18,True
AAPL,04-05-2016,94.19,True
AAPL,05-05-2016,93.24,True
AAPL,06-05-2016,92.72,True
AAPL,09-05-2016,92.79,True
AAPL,10-05-2016,93.42,True
AAPL,11-05-2016,92.51,True
AAPL,12-05-2016,90.34,True
AAPL,13-05-2016,90.52,True
AAPL,16-05-2016,93.88,True
AAPL,17-05-2016,93.49,True
AAPL,18-05-2016,94.56,True
AAPL,19-05-2016,94.2,True
AAPL,20-05-2016,95.22,True
AAPL,23-05-2016,96.43,True
AAPL,24-05-2016,97.9,True
AAPL,25-05-2016,99.62,True
AAPL,26-05-2016,100.41,True
AAPL,27-05-2016,100.35,True
AAPL,31-05-2016,99.86,True
AAPL,01-06-2016,98.46,True
AAPL,02-06-2016,97.72,True
AAPL,03-06-2016,97.92,True
AAPL,06-06-2016,98.63,True
AAPL,07-06-2016,99.03,True
AAPL,08-06-2016,98.94,True
AAPL,09-06-2016,99.65,True
AAPL,10-06-2016,98.83,True
AAPL,13-06-2016,97.34,True
AAPL,14-06-2016,97.46,True
AAPL,15-06-2016,97.14,True
AAPL,16-06-2016,97.55,True
AAPL,17-06-2016,95.33,True
AAPL,20-06-2016,95.1,True
AAPL,21-06-2016,95.91,True
AAPL,22-06-2016,95.55,True
AAPL,23-06-2016,96.1,True
AAPL,24-06-2016,93.4,True
AAPL,27-06-2016,92.04,True
AAPL,28-06-2016,93.59,True
AAPL,29-06-2016,94.4,True
AAPL,30-06-2016,95.6,True
AAPL,01-07-2016,95.89,True
AAPL,05-07-2016,94.99,True
AAPL,06-07-2016,95.53,True
AAPL,07-07-2016,95.94,True
AAPL,08-07-2016,96.68,True
AAPL,11-07-2016,96.98,True
AAPL,12-07-2016,97.42,True
AAPL,13-07-2016,96.87,True
AAPL,14-07-2016,98.79,True
AAPL,15-07-2016,98.78,True
AAPL,18-07-2016,99.83,True
AAPL,19-07-2016,99.87,True
AAPL,20-07-2016,99.96,True
AAPL,21-07-2016,99.43,True
AAPL,22-07-2016,98.66,True
AAPL,25-07-2016,97.34,True
AAPL,26-07-2016,96.67,True
AAPL,27-07-2016,102.95,True
AAPL,28-07-2016,104.34,True
AAPL,29-07-2016,104.21,True
AAPL,01-08-2016,106.05,True
AAPL,02-08-2016,104.48,True
AAPL,03-08-2016,105.79,True
AAPL,04-08-2016,105.87,True
AAPL,05-08-2016,107.48,True
AAPL,08-08-2016,108.37,True
AAPL,09-08-2016,108.81,True
AAPL,10-08-2016,108.0,True
AAPL,11-08-2016,107.93,True
AAPL,12-08-2016,108.18,True
AAPL,15-08-2016,109.48,True
AAPL,16-08-2016,109.38,True
AAPL,17-08-2016,109.22,True
AAPL,18-08-2016,109.08,True
AAPL,19-08-2016,109.36,True
AAPL,22-08-2016,108.51,True
AAPL,23-08-2016,108.85,True
AAPL,24-08-2016,108.03,True
AAPL,25-08-2016,107.57,True
AAPL,26-08-2016,106.94,True
AAPL,29-08-2016,106.82,True
AAPL,30-08-2016,106.0,True
AAPL,31-08-2016,106.1,True
AAPL,01-09-2016,106.73,True
AAPL,02-09-2016,107.73,True
AAPL,06-09-2016,107.7,True
AAPL,07-09-2016,108.36,True
AAPL,08-09-2016,105.52,True
AAPL,09-09-2016,103.13,True
AAPL,12-09-2016,105.44,True
AAPL,13-09-2016,107.95,True
AAPL,14-09-2016,111.77,True
AAPL,15-09-2016,115.57,True
AAPL,16-09-2016,114.92,True
AAPL,19-09-2016,113.58,True
AAPL,20-09-2016,113.57,True
AAPL,21-09-2016,113.55,True
AAPL,22-09-2016,114.62,True
AAPL,23-09-2016,112.71,True
AAPL,26-09-2016,112.88,True
AAPL,27-09-2016,113.09,True
AAPL,28-09-2016,113.95,True
AAPL,29-09-2016,112.18,True
AAPL,30-09-2016,113.05,True
AAPL,03-10-2016,112.52,True
AAPL,04-10-2016,113.0,True
AAPL,05-10-2016,113.05,True
AAPL,06-10-2016,113.89,True
AAPL,07-10-2016,114.06,True
AAPL,10-10-2016,116.05,True
AAPL,11-10-2016,116.3,True
AAPL,12-10-2016,117.34,True
AAPL,13-10-2016,116.98,True
AAPL,14-10-2016,117.63,True
AAPL,17-10-2016,117.55,True
AAPL,18-10-2016,117.47,True
AAPL,19-10-2016,117.12,True
AAPL,20-10-2016,117.06,True
AAPL,21-10-2016,116.6,True
AAPL,24-10-2016,117.65,True
AAPL,25-10-2016,118.25,True
AAPL,26-10-2016,115.59,True
AAPL,27-10-2016,114.48,True
AAPL,28-10-2016,113.72,True
AAPL,31-10-2016,113.54,True
AAPL,01-11-2016,111.49,True
AAPL,02-11-2016,111.59,True
AAPL,03-11-2016,109.83,True
AAPL,04-11-2016,108.84,True
AAPL,07-11-2016,110.41,True
AAPL,08-11-2016,111.06,True
AAPL,09-11-2016,110.88,True
AAPL,10-11-2016,107.79,True
AAPL,11-11-2016,108.43,True
AAPL,14-11-2016,105.71,True
AAPL,15-11-2016,107.11,True
AAPL,16-11-2016,109.99,True
AAPL,17-11-2016,109.95,True
AAPL,18-11-2016,110.06,True
AAPL,21-11-2016,111.73,True
AAPL,22-11-2016,111.8,True
AAPL,23-11-2016,111.23,True
AAPL,25-11-2016,111.79,True
AAPL,28-11-2016,111.57,True
AAPL,29-11-2016,111.46,True
AAPL,30-11-2016,110.52,True
AAPL,01-12-2016,109.49,True
AAPL,02-12-2016,109.9,True
AAPL,05-12-2016,109.11,True
AAPL,06-12-2016,109.95,True
AAPL,07-12-2016,111.03,True
AAPL,08-12-2016,112.12,True
AAPL,09-12-2016,113.95,True
AAPL,12-12-2016,113.3,True
AAPL,13-12-2016,115.19,True
AAPL,14-12-2016,115.19,True
AAPL,15-12-2016,115.82,True
AAPL,16-12-2016,115.97,True
AAPL,19-12-2016,116.64,True
AAPL,20-12-2016,116.95,True
AAPL,21-12-2016,117.06,True
AAPL,22-12-2016,116.29,True
AAPL,23-12-2016,116.52,True
AAPL,27-12-2016,117.26,True
AAPL,28-12-2016,116.76,True
AAPL,29-12-2016,116.73,True
AAPL,30-12-2016,115.82,True
AAPL,03-01-2017,116.15,True
AAPL,04-01-2017,116.02,True
AAPL,05-01-2017,116.61,True
AAPL,06-01-2017,117.91,True
AAPL,09-01-2017,118.99,True
AAPL,10-01-2017,119.11,True
AAPL,11-01-2017,119.75,True
AAPL,12-01-2017,119.25,True
AAPL,13-01-2017,119.04,True
AAPL,17-01-2017,120.0,True
AAPL,18-01-2017,119.99,True
AAPL,19-01-2017,119.78,True
AAPL,20-01-2017,120.0,True
AAPL,23-01-2017,120.08,True
AAPL,24-01-2017,119.97,True
AAPL,25-01-2017,121.88,True
AAPL,26-01-2017,121.94,True
AAPL,27-01-2017,121.95,True
AAPL,30-01-2017,121.63,True
AAPL,31-01-2017,121.35,True
AAPL,01-02-2017,128.75,True
AAPL,02-02-2017,128.53,True
AAPL,03-02-2017,129.08,True
AAPL,06-02-2017,130.29,True
AAPL,07-02-2017,131.53,True
AAPL,08-02-2017,132.04,True
AAPL,09-02-2017,132.42,True
AAPL,10-02-2017,132.12,True
AAPL,13-02-2017,133.29,True
AAPL,14-02-2017,135.02,True
AAPL,15-02-2017,135.51,True
AAPL,16-02-2017,135.345,True
AAPL,17-02-2017,135.72,True
AAPL,21-02-2017,136.7,True
AAPL,22-02-2017,137.11,True
AAPL,23-02-2017,136.53,True
AAPL,24-02-2017,136.66,True
AAPL,27-02-2017,136.93,True
AAPL,28-02-2017,136.99,True
AAPL,01-03-2017,139.79,True
AAPL,02-03-2017,138.96,True
AAPL,03-03-2017,139.78,True
AAPL,06-03-2017,139.34,True
AAPL,07-03-2017,139.52,True
AAPL,08-03-2017,139.0,True
AAPL,09-03-2017,138.68,True
AAPL,10-03-2017,139.14,True
AAPL,13-03-2017,139.2,True
AAPL,14-03-2017,138.99,True
AAPL,15-03-2017,140.46,True
AAPL,16-03-2017,140.69,True
AAPL,17-03-2017,139.99,True
AAPL,20-03-2017,141.46,True
AAPL,21-03-2017,139.84,True
AAPL,22-03-2017,141.42,True
AAPL,23-03-2017,140.92,True
AAPL,24-03-2017,140.64,True
AAPL,27-03-2017,140.88,True
AAPL,28-03-2017,143.8,True
AAPL,29-03-2017,144.12,True
AAPL,30-03-2017,143.93,True
AAPL,31-03-2017,143.66,True
AAPL,03-04-2017,143.7,True
AAPL,04-04-2017,144.77,True
AAPL,05-04-2017,144.02,True
AAPL,06-04-2017,143.66,True
AAPL,07-04-2017,143.34,True
AAPL,10-04-2017,143.17,True
AAPL,11-04-2017,141.63,True
AAPL,12-04-2017,141.8,True
AAPL,13-04-2017,141.05,True
AAPL,17-04-2017,141.83,True
AAPL,18-04-2017,141.2,True
AAPL,19-04-2017,140.68,True
AAPL,20-04-2017,142.44,True
AAPL,21-04-2017,142.27,True
AAPL,24-04-2017,143.64,True
AAPL,25-04-2017,144.53,True
AAPL,26-04-2017,143.68,True
AAPL,27-04-2017,143.79,True
AAPL,28-04-2017,143.65,True
AAPL,01-05-2017,146.58,True
AAPL,02-05-2017,147.51,True
AAPL,03-05-2017,147.06,True
AAPL,04-05-2017,146.53,True
AAPL,05-05-2017,148.96,True
AAPL,08-05-2017,153.01,True
AAPL,09-05-2017,153.99,True
AAPL,10-05-2017,153.26,True
AAPL,11-05-2017,153.95,True
AAPL,12-05-2017,156.1,True
AAPL,15-05-2017,155.7,True
AAPL,16-05-2017,155.47,True
AAPL,17-05-2017,150.25,True
AAPL,18-05-2017,152.54,True
AAPL,19-05-2017,153.06,True
AAPL,22-05-2017,153.99,True
AAPL,23-05-2017,153.8,True
AAPL,24-05-2017,153.34,True
AAPL,25-05-2017,153.87,True
AAPL,26-05-2017,153.61,True
AAPL,30-05-2017,153.67,True
AAPL,31-05-2017,152.76,True
AAPL,01-06-2017,153.18,True
AAPL,02-06-2017,155.45,True
AAPL,05-06-2017,153.93,True
AAPL,06-06-2017,154.45,True
AAPL,07-06-2017,155.37,True
AAPL,08-06-2017,154.99,True
AAPL,09-06-2017,148.98,True
AAPL,12-06-2017,145.42,True
AAPL,13-06-2017,146.59,True
AAPL,14-06-2017,145.16,True
AAPL,15-06-2017,144.29,True
AAPL,16-06-2017,142.27,True
AAPL,19-06-2017,146.34,True
AAPL,20-06-2017,145.01,True
AAPL,21-06-2017,145.87,True
AAPL,22-06-2017,145.63,True
AAPL,23-06-2017,146.28,True
AAPL,26-06-2017,145.82,True
AAPL,27-06-2017,143.73,True
AAPL,28-06-2017,145.83,True
AAPL,29-06-2017,143.68,True
AAPL,30-06-2017,144.02,True
AAPL,03-07-2017,143.5,True
AAPL,05-07-2017,144.09,True
AAPL,06-07-2017,142.73,True
AAPL,07-07-2017,144.18,True
AAPL,10-07-2017,145.06,True
AAPL,11-07-2017,145.53,True
AAPL,12-07-2017,145.74,True
AAPL,13-07-2017,147.77,True
AAPL,14-07-2017,149.04,True
AAPL,17-07-2017,149.56,True
AAPL,18-07-2017,150.08,True
AAPL,19-07-2017,151.02,True
AAPL,20-07-2017,150.34,True
AAPL,21-07-2017,150.27,True
AAPL,24-07-2017,152.09,True
AAPL,25-07-2017,152.74,True
AAPL,26-07-2017,153.46,True
AAPL,27-07-2017,150.56,True
AAPL,28-07-2017,149.5,True
AAPL,31-07-2017,148.73,True
AAPL,01-08-2017,158.59,True
AAPL,02-08-2017,157.14,True
AAPL,03-08-2017,155.57,True
AAPL,04-08-2017,156.39,True
AAPL,07-08-2017,158.81,True
AAPL,08-08-2017,160.08,True
AAPL,09-08-2017,161.06,True
AAPL,10-08-2017,155.32,True
AAPL,11-08-2017,157.48,True
AAPL,14-08-2017,159.85,True
AAPL,15-08-2017,161.6,True
AAPL,16-08-2017,160.95,True
AAPL,17-08-2017,157.86,True
AAPL,18-08-2017,157.5,True
AAPL,21-08-2017,157.21,True
AAPL,22-08-2017,159.78,True
AAPL,23-08-2017,159.98,True
AAPL,24-08-2017,159.27,True
AAPL,25-08-2017,159.86,True
AAPL,28-08-2017,161.47,True
AAPL,29-08-2017,162.91,True
AAPL,30-08-2017,163.35,True
AAPL,31-08-2017,164.0,True
AAPL,01-09-2017,164.05,True
AAPL,05-09-2017,162.08,True
AAPL,06-09-2017,161.91,True
AAPL,07-09-2017,161.26,True
AAPL,08-09-2017,158.63,True
AAPL,11-09-2017,161.5,True
AAPL,12-09-2017,160.86,True
AAPL,13-09-2017,159.65,True
AAPL,14-09-2017,158.28,True
AAPL,15-09-2017,159.88,True
AAPL,18-09-2017,158.67,True
AAPL,19-09-2017,158.73,True
AAPL,20-09-2017,156.07,True
AAPL,21-09-2017,153.39,True
AAPL,22-09-2017,151.89,True
AAPL,25-09-2017,150.55,True
AAPL,26-09-2017,153.14,True
AAPL,27-09-2017,154.23,True
AAPL,28-09-2017,153.28,True
AAPL,29-09-2017,154.12,True
AAPL,02-10-2017,153.81,True
AAPL,03-10-2017,154.48,True
AAPL,04-10-2017,153.48,True
AAPL,05-10-2017,155.39,True
AAPL,06-10-2017,155.3,True
AAPL,09-10-2017,155.84,True
AAPL,10-10-2017,155.9,True
AAPL,11-10-2017,156.55,True
AAPL,12-10-2017,156.0,True
AAPL,13-10-2017,156.99,True
AAPL,16-10-2017,159.88,True
AAPL,17-10-2017,160.47,True
AAPL,18-10-2017,159.76,True
AAPL,19-10-2017,155.98,True
AAPL,20-10-2017,156.25,True
AAPL,23-10-2017,156.17,True
AAPL,24-10-2017,157.1,True
AAPL,25-10-2017,156.41,True
AAPL,26-10-2017,157.41,True
AAPL,27-10-2017,163.05,True
AAPL,30-10-2017,166.72,True
AAPL,31-10-2017,169.04,True
AAPL,01-11-2017,166.89,True
AAPL,02-11-2017,168.11,True
AAPL,03-11-2017,172.5,True
AAPL,06-11-2017,174.25,True
AAPL,07-11-2017,174.81,True
AAPL,08-11-2017,176.24,True
AAPL,09-11-2017,175.88,True
AAPL,10-11-2017,174.67,True
AAPL,13-11-2017,173.97,True
AAPL,14-11-2017,171.34,True
AAPL,15-11-2017,169.08,True
AAPL,16-11-2017,171.1,True
AAPL,17-11-2017,170.15,True
AAPL,20-11-2017,169.98,True
AAPL,21-11-2017,173.14,True
AAPL,22-11-2017,174.96,True
AAPL,24-11-2017,174.97,True
AAPL,27-11-2017,174.09,True
AAPL,28-11-2017,173.07,True
AAPL,29-11-2017,169.48,True
AAPL,30-11-2017,171.85,True
AAPL,01-12-2017,171.05,True
AAPL,04-12-2017,169.8,True
AAPL,05-12-2017,169.64,True
AAPL,06-12-2017,169.01,True
AAPL,07-12-2017,169.32,True
AAPL,08-12-2017,169.37,True
AAPL,11-12-2017,172.67,True
AAPL,12-12-2017,171.7,True
AAPL,13-12-2017,172.27,True
AAPL,14-12-2017,172.22,True
AAPL,15-12-2017,173.97,True
AAPL,18-12-2017,176.42,True
AAPL,19-12-2017,174.54,True
AAPL,20-12-2017,174.35,True
AAPL,21-12-2017,175.01,True
AAPL,22-12-2017,175.01,True
AAPL,26-12-2017,170.57,True
AAPL,27-12-2017,170.6,True
AAPL,28-12-2017,171.08,True
AAPL,29-12-2017,169.23,True
AAPL,02-01-2018,172.26,True
AAPL,03-01-2018,172.23,True
AAPL,04-01-2018,173.03,True
AAPL,05-01-2018,175.0,True
AAPL,08-01-2018,174.35,True
AAPL,09-01-2018,174.33,True
AAPL,10-01-2018,174.29,True
AAPL,11-01-2018,175.28,True
AAPL,12-01-2018,177.09,True
AAPL,16-01-2018,176.19,True
AAPL,17-01-2018,179.1,True
AAPL,18-01-2018,179.26,True
AAPL,19-01-2018,178.46,True
AAPL,22-01-2018,177.0,True
AAPL,23-01-2018,177.04,True
AAPL,24-01-2018,174.22,True
AAPL,25-01-2018,171.11,True
AAPL,26-01-2018,171.51,True
AAPL,29-01-2018,167.96,True
AAPL,30-01-2018,166.97,True
AAPL,31-01-2018,167.43,True
AAPL,01-02-2018,167.78,True
AAPL,02-02-2018,160.5,True
AAPL,05-02-2018,156.49,True
AAPL,06-02-2018,163.03,True
AAPL,07-02-2018,159.54,True
SNI,08-02-2013,60.14,False
SNI,11-02-2013,61.01,False
SNI,12-02-2013,61.04,False
SNI,13-02-2013,62.04,False
SNI,14-02-2013,62.37,False
SNI,15-02-2013,62.16,False
SNI,19-02-2013,62.42,False
SNI,20-02-2013,61.93,False
SNI,21-02-2013,61.08,False
SNI,22-02-2013,62.56,False
SNI,25-02-2013,61.63,False
SNI,26-02-2013,61.15,False
SNI,27-02-2013,62.55,False
SNI,28-02-2013,63.05,False
SNI,01-03-2013,64.3,False
SNI,04-03-2013,64.76,False
SNI,05-03-2013,64.54,False
SNI,06-03-2013,63.9,False
SNI,07-03-2013,63.88,False
SNI,08-03-2013,64.34,False
SNI,11-03-2013,64.32,False
SNI,12-03-2013,64.21,False
SNI,13-03-2013,64.34,False
SNI,14-03-2013,64.52,False
SNI,15-03-2013,64.3,False
SNI,18-03-2013,64.99,False
SNI,19-03-2013,64.99,False
SNI,20-03-2013,65.38,False
SNI,21-03-2013,64.52,False
SNI,22-03-2013,64.81,False
SNI,25-03-2013,63.99,False
SNI,26-03-2013,64.13,False
SNI,27-03-2013,63.97,False
SNI,28-03-2013,64.34,False
SNI,01-04-2013,63.8,False
SNI,02-04-2013,63.97,False
SNI,03-04-2013,64.17,False
SNI,04-04-2013,65.27,False
SNI,05-04-2013,65.95,False
SNI,08-04-2013,66.89,False
SNI,09-04-2013,66.29,False
SNI,10-04-2013,67.26,False
SNI,11-04-2013,68.28,False
SNI,12-04-2013,68.1,False
SNI,15-04-2013,66.3,False
SNI,16-04-2013,67.56,False
SNI,17-04-2013,67.39,False
SNI,18-04-2013,66.54,False
SNI,19-04-2013,67.04,False
SNI,22-04-2013,67.49,False
SNI,23-04-2013,67.43,False
SNI,24-04-2013,66.59,False
SNI,25-04-2013,66.33,False
SNI,26-04-2013,66.66,False
SNI,29-04-2013,66.39,False
SNI,30-04-2013,66.58,False
SNI,01-05-2013,66.8,False
SNI,02-05-2013,68.73,False
SNI,03-05-2013,69.31,False
SNI,06-05-2013,68.78,False
SNI,07-05-2013,68.91,False
SNI,08-05-2013,69.1,False
SNI,09-05-2013,68.91,False
SNI,10-05-2013,68.99,False
SNI,13-05-2013,68.49,False
SNI,14-05-2013,68.14,False
SNI,15-05-2013,68.64,False
SNI,16-05-2013,68.32,False
SNI,17-05-2013,69.05,False
SNI,20-05-2013,68.29,False
SNI,21-05-2013,68.86,False
SNI,22-05-2013,67.88,False
SNI,23-05-2013,68.43,False
SNI,24-05-2013,68.8,False
SNI,28-05-2013,70.01,True
SNI,29-05-2013,68.73,False
SNI,30-05-2013,68.24,False
SNI,31-05-2013,67.36,False
SNI,03-06-2013,66.76,False
SNI,04-06-2013,67.1,False
SNI,05-06-2013,65.64,False
SNI,06-06-2013,65.6,False
SNI,07-06-2013,66.8,False
SNI,10-06-2013,66.13,False
SNI,11-06-2013,65.83,False
SNI,12-06-2013,64.4,False
SNI,13-06-2013,66.75,False
SNI,14-06-2013,66.55,False
SNI,17-06-2013,67.44,False
SNI,18-06-2013,67.93,False
SNI,19-06-2013,67.76,False
SNI,20-06-2013,66.25,False
SNI,21-06-2013,66.04,False
SNI,24-06-2013,65.07,False
SNI,25-06-2013,65.08,False
SNI,26-06-2013,65.41,False
SNI,27-06-2013,66.61,False
SNI,28-06-2013,66.76,False
SNI,01-07-2013,67.61,False
SNI,02-07-2013,68.23,False
SNI,03-07-2013,68.76,False
SNI,05-07-2013,69.85,False
SNI,08-07-2013,70.52,True
SNI,09-07-2013,70.82,True
SNI,10-07-2013,71.0,True
SNI,11-07-2013,72.02,True
SNI,12-07-2013,72.69,True
SNI,15-07-2013,73.06,True
SNI,16-07-2013,72.52,True
SNI,17-07-2013,71.51,True
SNI,18-07-2013,72.92,True
SNI,19-07-2013,72.29,True
SNI,22-07-2013,71.81,True
SNI,23-07-2013,71.99,True
SNI,24-07-2013,71.7,True
SNI,25-07-2013,72.0,True
SNI,26-07-2013,71.52,True
SNI,29-07-2013,71.33,True
SNI,30-07-2013,70.92,True
SNI,31-07-2013,70.77,True
SNI,01-08-2013,72.31,True
SNI,02-08-2013,72.98,True
SNI,05-08-2013,72.88,True
SNI,06-08-2013,73.22,True
SNI,07-08-2013,74.05,True
SNI,08-08-2013,74.29,True
SNI,09-08-2013,75.35,True
SNI,12-08-2013,75.76,True
SNI,13-08-2013,76.19,True
SNI,14-08-2013,75.36,True
SNI,15-08-2013,73.8,True
SNI,16-08-2013,74.77,True
SNI,19-08-2013,74.4,True
SNI,20-08-2013,75.0,True
SNI,21-08-2013,74.22,True
SNI,22-08-2013,75.01,True
SNI,23-08-2013,74.6,True
SNI,26-08-2013,74.59,True
SNI,27-08-2013,73.18,True
SNI,28-08-2013,73.17,True
SNI,29-08-2013,73.85,True
SNI,30-08-2013,73.53,True
SNI,03-09-2013,74.37,True
SNI,04-09-2013,74.5,True
SNI,05-09-2013,74.54,True
SNI,06-09-2013,75.38,True
SNI,09-09-2013,75.05,True
SNI,10-09-2013,74.94,True
SNI,11-09-2013,74.42,True
SNI,12-09-2013,74.07,True
SNI,13-09-2013,74.23,True
SNI,16-09-2013,75.55,True
SNI,17-09-2013,76.73,True
SNI,18-09-2013,78.18,True
SNI,19-09-2013,78.56,True
SNI,20-09-2013,77.75,True
SNI,23-09-2013,77.63,True
SNI,24-09-2013,76.98,True
SNI,25-09-2013,77.58,True
SNI,26-09-2013,78.27,True
SNI,27-09-2013,78.11,True
SNI,30-09-2013,78.11,True
SNI,01-10-2013,78.55,True
SNI,02-10-2013,78.03,True
SNI,03-10-2013,76.9,True
SNI,04-10-2013,77.67,True
SNI,07-10-2013,76.33,True
SNI,08-10-2013,75.07,True
SNI,09-10-2013,74.73,True
SNI,10-10-2013,76.95,True
SNI,11-10-2013,77.72,True
SNI,14-10-2013,78.32,True
SNI,15-10-2013,77.89,True
SNI,16-10-2013,78.29,True
SNI,17-10-2013,78.84,True
SNI,18-10-2013,79.15,True
SNI,21-10-2013,79.14,True
SNI,22-10-2013,80.54,True
SNI,23-10-2013,79.68,True
SNI,24-10-2013,79.97,True
SNI,25-10-2013,80.23,True
SNI,28-10-2013,80.63,True
SNI,29-10-2013,80.78,True
SNI,30-10-2013,80.1,True
SNI,31-10-2013,80.5,True
SNI,01-11-2013,79.72,True
SNI,04-11-2013,80.24,True
SNI,05-11-2013,80.12,True
SNI,06-11-2013,80.29,True
SNI,07-11-2013,76.16,True
SNI,08-11-2013,76.51,True
SNI,11-11-2013,75.71,True
SNI,12-11-2013,75.89,True
SNI,13-11-2013,76.6,True
SNI,14-11-2013,76.4,True
SNI,15-11-2013,75.46,True
SNI,18-11-2013,74.7,True
SNI,19-11-2013,74.8,True
SNI,20-11-2013,74.47,True
SNI,21-11-2013,75.04,True
SNI,22-11-2013,74.65,True
SNI,25-11-2013,74.26,True
SNI,26-11-2013,74.8,True
SNI,27-11-2013,74.77,True
SNI,29-11-2013,74.59,True
SNI,02-12-2013,73.97,True
SNI,03-12-2013,73.25,True
SNI,04-12-2013,72.66,True
SNI,05-12-2013,72.85,True
SNI,06-12-2013,73.99,True
SNI,09-12-2013,74.74,True
SNI,10-12-2013,75.25,True
SNI,11-12-2013,81.0,True
SNI,12-12-2013,80.33,True
SNI,13-12-2013,80.73,True
SNI,16-12-2013,81.47,True
SNI,17-12-2013,81.37,True
SNI,18-12-2013,82.91,True
SNI,19-12-2013,83.36,True
SNI,20-12-2013,83.69,True
SNI,23-12-2013,84.03,True
SNI,24-12-2013,84.24,True
SNI,26-12-2013,84.92,True
SNI,27-12-2013,84.66,True
SNI,30-12-2013,86.19,True
SNI,31-12-2013,86.41,True
SNI,02-01-2014,85.48,True
SNI,03-01-2014,84.98,True
SNI,06-01-2014,84.53,True
SNI,07-01-2014,84.56,True
SNI,08-01-2014,82.43,True
SNI,09-01-2014,82.43,True
SNI,10-01-2014,82.01,True
SNI,13-01-2014,76.31,True
SNI,14-01-2014,76.19,True
SNI,15-01-2014,76.07,True
SNI,16-01-2014,75.15,True
SNI,17-01-2014,74.17,True
SNI,21-01-2014,75.28,True
SNI,22-01-2014,75.68,True
SNI,23-01-2014,75.26,True
SNI,24-01-2014,73.61,True
SNI,27-01-2014,72.94,True
SNI,28-01-2014,73.57,True
SNI,29-01-2014,72.37,True
SNI,30-01-2014,73.46,True
SNI,31-01-2014,72.52,True
SNI,03-02-2014,71.89,True
SNI,04-02-2014,72.47,True
SNI,05-02-2014,72.99,True
SNI,06-02-2014,74.44,True
SNI,07-02-2014,76.3,True
SNI,10-02-2014,75.8,True
SNI,11-02-2014,76.78,True
SNI,12-02-2014,77.83,True
SNI,13-02-2014,77.44,True
SNI,14-02-2014,78.95,True
SNI,18-02-2014,78.77,True
SNI,19-02-2014,79.26,True
SNI,20-02-2014,80.02,True
SNI,21-02-2014,80.7,True
SNI,24-02-2014,81.07,True
SNI,25-02-2014,80.9,True
SNI,26-02-2014,80.79,True
SNI,27-02-2014,80.96,True
SNI,28-02-2014,81.24,True
SNI,03-03-2014,80.9,True
SNI,04-03-2014,81.31,True
SNI,05-03-2014,81.58,True
SNI,06-03-2014,81.81,True
SNI,07-03-2014,81.89,True
SNI,10-03-2014,80.98,True
SNI,11-03-2014,80.11,True
SNI,12-03-2014,79.71,True
SNI,13-03-2014,78.36,True
SNI,14-03-2014,78.74,True
SNI,17-03-2014,79.2,True
SNI,18-03-2014,79.7,True
SNI,19-03-2014,78.43,True
SNI,20-03-2014,77.22,True
SNI,21-03-2014,74.5,True
SNI,24-03-2014,75.09,True
SNI,25-03-2014,74.71,True
SNI,26-03-2014,73.91,True
SNI,27-03-2014,74.59,True
SNI,28-03-2014,75.73,True
SNI,31-03-2014,75.91,True
SNI,01-04-2014,77.66,True
SNI,02-04-2014,76.34,True
SNI,03-04-2014,75.94,True
SNI,04-04-2014,76.32,True
SNI,07-04-2014,74.73,True
